Economy ISO3,Economy Name,Indicator ID,Indicator,Attribute 1,Attribute 2,Attribute 3,Partner,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
UZB,Uzbekistan,YALE.EPI.SOE,Environmental Performance Index: SO2 exposure,-,-,-,-,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.45,30.46,30.53,30.3,29.66,28.56,28.71,27.73,28.41,28.26,29.21,29.07,29.84,29.92,30.13,30.67,30.78,30.78,30.78,30.78
UZB,Uzbekistan,YALE.EPI.SPI,Environmental Performance Index: Species Protection Index,-,-,-,-,15.27,15.27,15.45,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.3,18.33,18.33,18.33,18.33,18.42,18.44,18.44,18.44,18.44,18.44,22.8,22.8,22.8,22.8,22.8,22.8,22.8
UZB,Uzbekistan,YALE.EPI.SPU,Environmental Performance Index: Sustainable Pesticide Use,-,-,-,-,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89
UZB,Uzbekistan,YALE.EPI.TBG,Environmental Performance Index: Terrestrial biome protection (global weights),-,-,-,-,22.74,22.74,22.74,23.14,25.81,25.81,25.81,25.98,25.98,25.98,25.98,25.98,25.98,25.98,35.92,35.92,36.02,36.25,36.25,36.25,36.25,36.25,42.52,42.52,43.48,43.48,43.48,43.48
UZB,Uzbekistan,YALE.EPI.TBN,Environmental Performance Index: Terrestrial biome protection (national weights),-,-,-,-,14.17,14.17,14.17,14.39,18.27,18.27,18.27,18.51,18.51,18.51,18.51,18.51,18.51,18.51,23.74,23.74,23.88,24.17,24.17,24.17,24.17,24.17,33.29,33.29,33.8,33.8,33.8,33.8
UZB,Uzbekistan,YALE.EPI.TCL,Environmental Performance Index: Tree cover loss,-,-,-,-,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,42.54,43,40.95,40.5,41.33,40.76,41.29,41.86,43.38,45.17,49.15,51.99,66.16,64.46,64.46,64.46
UZB,Uzbekistan,YALE.EPI.USD,Environmental Performance Index: Unsafe sanitation,-,-,-,-,27,28.84,31.03,33.69,36.35,38.51,40.48,42.42,44.08,45.44,46.22,46.19,46.48,46.79,47.23,47.36,47.59,47.9,48.31,48.67,48.78,48.69,48.74,48.96,49.18,49.18,49.18,49.18
UZB,Uzbekistan,YALE.EPI.UWD,Environmental Performance Index: Unsafe drinking water,-,-,-,-,30.21,32.12,34.38,37.13,39.9,42.16,44.2,46.23,48,49.48,50.37,50.44,50.83,51.26,51.8,52.01,52.29,52.6,53.03,53.42,53.55,53.48,53.55,53.77,53.98,53.98,53.98,53.98
UZB,Uzbekistan,YALE.EPI.VOE,Environmental Performance Index: VOC exposure,-,-,-,-,37.34,37.34,37.34,37.34,37.34,37.34,37.34,37.34,37.34,39.98,37.59,41.25,35.93,35.73,42.04,37.78,38.55,37.59,38.37,38.66,37.39,40.54,40.31,40.21,39.48,39.48,39.48,39.48
UZB,Uzbekistan,YALE.EPI.WMG,Environmental Performance Index: Waste Management,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
UZB,Uzbekistan,YALE.EPI.WRS,Environmental Performance Index: Water Resources,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
UZB,Uzbekistan,YALE.EPI.WTL,Environmental Performance Index: Wetland loss,-,-,-,-,71.67,71.67,71.67,96.71,96.71,100,100,100,100,100,100,100,100,100,100,100,100,77.64,49.78,43.28,43.28,41.81,41.81,46.35,57.03,57.03,57.03,57.03
UZB,Uzbekistan,YALE.EPI.WWT,Environmental Performance Index: Wastewater treatment,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCT,St. Vincent and the Grenadines,YALE.EPI.ACD,Environmental Performance Index: Acidification,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5
VCT,St. Vincent and the Grenadines,YALE.EPI.AGR,Environmental Performance Index: Agriculture,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4
VCT,St. Vincent and the Grenadines,YALE.EPI.AIR,Environmental Performance Index: Air Quality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7
VCT,St. Vincent and the Grenadines,YALE.EPI.BCA,Environmental Performance Index: Adjusted emissions growth rate for black carbon,-,-,-,-,31.49,31.49,31.49,31.49,31.49,42.73,51.94,63.16,71.95,69.89,73,76.01,73.19,78.34,68.43,67.71,78.48,81.7,83.95,77.08,78.27,78.66,77.01,84.19,81.51,81.51,81.51,81.51
VCT,St. Vincent and the Grenadines,YALE.EPI.BDH,Environmental Performance Index: Biodiversity & Habitat,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6
VCT,St. Vincent and the Grenadines,YALE.EPI.BHV,Environmental Performance Index: Biodiversity Habitat Index,-,-,-,-,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46
VCT,St. Vincent and the Grenadines,YALE.EPI.CCH,Environmental Performance Index: Climate Change,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
VCT,St. Vincent and the Grenadines,YALE.EPI.CDA,Environmental Performance Index: Adjusted emissions growth rate for carbon dioxide,-,-,-,-,0,0,0,0,0,0,2.8,10.51,13.45,10.53,9.71,13.05,13.57,21.92,12.49,26.73,38.79,40.98,49.71,44.43,50.07,50.09,42.7,47.62,32.3,32.3,32.3,32.3
VCT,St. Vincent and the Grenadines,YALE.EPI.CHA,Environmental Performance Index: Adjusted emissions growth rate for methane,-,-,-,-,40.29,40.29,40.29,40.29,40.29,40.52,42.1,43.53,45.01,46.09,46.42,46.1,44.89,43.14,40.96,40.63,40.49,41.48,44.41,47.48,50.36,51.1,50.54,49.39,47.16,47.16,47.16,47.16
VCT,St. Vincent and the Grenadines,YALE.EPI.COE,Environmental Performance Index: CO exposure,-,-,-,-,81.19,81.19,81.19,81.19,81.19,81.19,81.19,81.19,81.19,83.5,82.65,84.23,83.67,85.89,88.4,86.03,87.43,87.3,87.39,89.38,87.5,87.96,88.63,90,90.58,90.58,90.58,90.58
VCT,St. Vincent and the Grenadines,YALE.EPI.ECO,Environmental Performance Index: Ecosystem Vitality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1
VCT,St. Vincent and the Grenadines,YALE.EPI.ECS,Environmental Performance Index: Ecosystem Services,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9
VCT,St. Vincent and the Grenadines,YALE.EPI.EPI,Environmental Performance Index,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2
VCT,St. Vincent and the Grenadines,YALE.EPI.FGA,Environmental Performance Index: Adjusted emissions growth rate for F-gases,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83,17.12,26.49,35.51,44.33,48.67,51.74,54.53,56.67,58.2,59.31,59.31,59.31,59.31
VCT,St. Vincent and the Grenadines,YALE.EPI.FSH,Environmental Performance Index: Fisheries,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5
VCT,St. Vincent and the Grenadines,YALE.EPI.FTD,Environmental Performance Index: Fish caught by trawling,-,-,-,-,5.79,7.64,12.56,27.32,14.66,15.2,15.74,17,18.26,19.52,20.78,22.04,23.3,24.56,25.82,27.08,28.34,29.6,30.86,32.12,33.38,34.64,35.9,37.16,37.16,37.16,37.16,37.16
VCT,St. Vincent and the Grenadines,YALE.EPI.GHN,Environmental Performance Index: Projected GHG Emissions in 2050,-,-,-,-,89.79,89.79,89.79,89.79,89.79,90.92,90.07,90.35,90.13,88.83,88.43,88.8,87.44,90.19,85.61,89.43,92.86,92.01,96.7,92.98,97.59,96.36,93.98,95.48,89.98,89.98,89.98,89.98
VCT,St. Vincent and the Grenadines,YALE.EPI.GHP,Environmental Performance Index: Greenhouse gas emissions per capita,-,-,-,-,82.23,81.71,81.53,76.72,76.21,78.89,74.14,73.28,71.82,69.18,69.1,69.45,64.7,72.01,59.6,68.45,70.91,64.97,69.91,63.2,69.5,65.26,65.16,64.44,63.5,63.5,63.5,63.5
VCT,St. Vincent and the Grenadines,YALE.EPI.GIB,Environmental Performance Index: Greenhouse gas intensity growth rate,-,-,-,-,0,0,0,0,0,8.64,8.17,15.21,22.77,20.16,21.6,28.85,31.08,41.64,25.51,33.87,37.45,30.9,37.11,26.81,31.34,33.32,28.04,39.88,22.84,22.84,22.84,22.84
VCT,St. Vincent and the Grenadines,YALE.EPI.GRL,Environmental Performance Index: Grassland loss,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99,99.99,99.99
VCT,St. Vincent and the Grenadines,YALE.EPI.H2O,Environmental Performance Index: Sanitation & Drinking Water,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
VCT,St. Vincent and the Grenadines,YALE.EPI.HAD,Environmental Performance Index: Household solid fuels,-,-,-,-,27.35,28.54,29.85,31.04,32.35,33.69,35.17,36.56,37.95,39.36,40.65,41.8,42.85,43.62,44.33,44.99,45.46,45.88,46.27,46.66,47.23,47.82,48.4,49.03,49.72,49.72,49.72,49.72
VCT,St. Vincent and the Grenadines,YALE.EPI.HLT,Environmental Performance Index: Environmental Health,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
VCT,St. Vincent and the Grenadines,YALE.EPI.HMT,Environmental Performance Index: Heavy Metals,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2
VCT,St. Vincent and the Grenadines,YALE.EPI.LCB,Environmental Performance Index: Growth rate in carbon dioxide emissions from land cover,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,39.98,47.66,95.92,100,94.39,94.39,94.39,94.39,94.39,94.39
VCT,St. Vincent and the Grenadines,YALE.EPI.MPA,Environmental Performance Index: Marine protected areas,-,-,-,-,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14
VCT,St. Vincent and the Grenadines,YALE.EPI.MSW,Environmental Performance Index: Controlled solid waste,-,-,-,-,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64,55.64
VCT,St. Vincent and the Grenadines,YALE.EPI.NDA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxide,-,-,-,-,37.92,37.92,37.92,37.92,37.92,38.67,41.63,44.54,55.16,55.61,53.9,58.09,59.48,57,41.89,43.7,44.74,43.68,54.32,60.9,67.05,76.24,100,100,100,100,100,100
VCT,St. Vincent and the Grenadines,YALE.EPI.NOE,Environmental Performance Index: NOx exposure,-,-,-,-,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,69.39,72.88,73.34,74.25,74.68,69.1,71.91,73.06,73.62,74.93,73.6,68.79,77.75,79,76.92,76.92,76.92,76.92
VCT,St. Vincent and the Grenadines,YALE.EPI.NXA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxides,-,-,-,-,5.49,5.49,5.49,5.49,5.49,19.64,35.32,36.7,49.59,41.08,36.02,33.86,36.05,37.3,43.8,53.07,61.67,42.32,26.81,16.24,13.28,17.05,39.75,59.86,82.95,82.95,82.95,82.95
VCT,St. Vincent and the Grenadines,YALE.EPI.OCP,Environmental Performance Index: Ocean Plastics,-,-,-,-,61,61.06,61.12,61.18,61.24,61.3,61.4,61.5,61.6,61.69,61.79,62.08,62.36,62.64,62.92,63.21,62.74,62.28,61.82,61.36,60.89,61.71,62.53,63.35,64.17,64.98,64.98,64.98
VCT,St. Vincent and the Grenadines,YALE.EPI.OZD,Environmental Performance Index: Ozone exposure,-,-,-,-,81.66,83.87,81.77,84.16,82.31,87.7,83.01,85.61,84.76,94.69,100,100,100,97.62,99.84,100,100,100,100,100,100,100,100,100,100,100,100,100
VCT,St. Vincent and the Grenadines,YALE.EPI.PAR,Environmental Performance Index: Protected Areas Representativeness Index,-,-,-,-,50.87,50.87,50.87,50.87,50.87,50.87,51.97,53.07,54.17,55.27,56.37,58.81,61.25,63.7,66.14,68.58,68.58,70.06,70.06,70.16,70.16,70.16,70.16,70.16,70.16,70.16,70.16,70.16
VCT,St. Vincent and the Grenadines,YALE.EPI.PBD,Environmental Performance Index: Lead exposure,-,-,-,-,22.99,23.42,24,24.48,25.07,25.64,27.01,27.44,28.09,28.74,29.65,30.41,30.9,30.63,30.83,31,30.96,30.99,31.09,31.07,31.58,32.12,32.76,33.44,34.16,34.16,34.16,34.16
VCT,St. Vincent and the Grenadines,YALE.EPI.PCC,Environmental Performance Index: Climate Change Policy Objective,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
VCT,St. Vincent and the Grenadines,YALE.EPI.PMD,Environmental Performance Index: PM2.5 exposure,-,-,-,-,24.06,23.29,22.75,21.88,21.62,21.87,22.9,23.44,24.04,24.79,25.61,26.23,26.61,26.21,25.88,25.66,24.95,23.92,22.89,22.16,22.17,22.98,23.72,23.73,23.33,23.33,23.33,23.33
VCT,St. Vincent and the Grenadines,YALE.EPI.REC,Environmental Performance Index: Recycling,-,-,-,-,13.08,13.09,13.11,13.12,13.14,13.15,13.16,13.17,13.18,13.19,13.2,13.21,13.22,13.24,13.25,13.26,13.27,13.28,13.28,13.29,13.3,13.31,13.32,13.32,13.33,13.34,13.34,13.34
VCT,St. Vincent and the Grenadines,YALE.EPI.RMS,Environmental Performance Index: Marine Trophic Index,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
VCT,St. Vincent and the Grenadines,YALE.EPI.SDA,Environmental Performance Index: Adjusted emissions growth rate for sulfer dioxide,-,-,-,-,17.52,17.52,17.52,17.52,17.52,32.59,41.25,48.54,50.71,46.38,45.5,47.47,51.12,44.81,40.28,41.19,56.31,61.11,64.37,66.2,71.28,78.67,100,100,100,100,100,100
VCT,St. Vincent and the Grenadines,YALE.EPI.SNM,Environmental Performance Index: Sustainable Nitrogen Management Index,-,-,-,-,11.69,10.95,11.37,10.02,8.7,8.92,9.24,31.9,34.11,34.06,34.89,35.02,34.88,32.35,33.16,35.37,34.38,35.46,34.56,35.61,35.42,35.42,35.42,35.42,35.42,35.42,35.42,35.42
VCT,St. Vincent and the Grenadines,YALE.EPI.SOE,Environmental Performance Index: SO2 exposure,-,-,-,-,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.13,68.81,65.36,67.99,68.62,69.41,70.16,66.35,68.26,69.16,69.75,71.11,70.28,66.57,73.98,74.96,73.05,73.05,73.05,73.05
VCT,St. Vincent and the Grenadines,YALE.EPI.SPI,Environmental Performance Index: Species Protection Index,-,-,-,-,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,27.51,27.51
VCT,St. Vincent and the Grenadines,YALE.EPI.TBG,Environmental Performance Index: Terrestrial biome protection (global weights),-,-,-,-,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68
VCT,St. Vincent and the Grenadines,YALE.EPI.TBN,Environmental Performance Index: Terrestrial biome protection (national weights),-,-,-,-,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38,68.38
VCT,St. Vincent and the Grenadines,YALE.EPI.TCL,Environmental Performance Index: Tree cover loss,-,-,-,-,38.24,38.24,38.24,38.24,38.24,38.24,38.24,38.24,38.24,38.24,38.24,38.24,36.18,32.83,32.06,28.66,27.55,27.44,29.02,30.25,36.06,37.94,37.09,36.69,36.56,35.93,35.93,35.93
VCT,St. Vincent and the Grenadines,YALE.EPI.USD,Environmental Performance Index: Unsafe sanitation,-,-,-,-,33.76,34.74,35.67,36.76,37.81,38.97,40.13,41.06,41.68,42.26,42.63,43,43.42,43.79,44.21,44.59,45,45.31,45.62,45.82,46.26,46.43,46.58,46.98,47.39,47.39,47.39,47.39
VCT,St. Vincent and the Grenadines,YALE.EPI.UWD,Environmental Performance Index: Unsafe drinking water,-,-,-,-,32.46,33.25,34.06,35.02,35.92,36.92,37.87,38.54,38.89,39.27,39.46,39.61,39.83,39.97,40.15,40.31,40.52,40.6,40.61,40.58,40.81,40.78,40.73,40.9,41.09,41.09,41.09,41.09
VCT,St. Vincent and the Grenadines,YALE.EPI.VOE,Environmental Performance Index: VOC exposure,-,-,-,-,89.15,89.15,89.15,89.15,89.15,89.15,89.15,89.15,89.15,89.18,85.55,87.96,88.64,89.2,89.84,85.16,87.65,88.12,88.63,90.24,88.73,85.79,91.48,92.3,90.93,90.93,90.93,90.93
VCT,St. Vincent and the Grenadines,YALE.EPI.WMG,Environmental Performance Index: Waste Management,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4
VCT,St. Vincent and the Grenadines,YALE.EPI.WRS,Environmental Performance Index: Water Resources,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
VCT,St. Vincent and the Grenadines,YALE.EPI.WTL,Environmental Performance Index: Wetland loss,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,100,100,100
VCT,St. Vincent and the Grenadines,YALE.EPI.WWT,Environmental Performance Index: Wastewater treatment,-,-,-,-,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95
VEN,"Venezuela, RB",YALE.EPI.ACD,Environmental Performance Index: Acidification,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
VEN,"Venezuela, RB",YALE.EPI.AGR,Environmental Performance Index: Agriculture,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
VEN,"Venezuela, RB",YALE.EPI.AIR,Environmental Performance Index: Air Quality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7
VEN,"Venezuela, RB",YALE.EPI.BCA,Environmental Performance Index: Adjusted emissions growth rate for black carbon,-,-,-,-,100,100,100,100,100,100,100,100,100,94.64,78.32,65.23,40.1,25.77,20.43,6.9,10.56,10.84,38.15,36.35,55.49,78.25,92.29,99.11,100,100,100,100
VEN,"Venezuela, RB",YALE.EPI.BDH,Environmental Performance Index: Biodiversity & Habitat,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5
VEN,"Venezuela, RB",YALE.EPI.BHV,Environmental Performance Index: Biodiversity Habitat Index,-,-,-,-,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79,56.79
VEN,"Venezuela, RB",YALE.EPI.CCH,Environmental Performance Index: Climate Change,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1
VEN,"Venezuela, RB",YALE.EPI.CDA,Environmental Performance Index: Adjusted emissions growth rate for carbon dioxide,-,-,-,-,15.3,15.3,15.3,15.3,15.3,13.05,10.47,12.53,13.1,25.04,33.94,46.61,67.36,65.58,58.72,58.38,55.79,43.86,34.66,35.82,39.45,45.5,53.15,54.1,54.48,54.48,54.48,54.48
VEN,"Venezuela, RB",YALE.EPI.CHA,Environmental Performance Index: Adjusted emissions growth rate for methane,-,-,-,-,10.24,10.24,10.24,10.24,10.24,10.79,14.22,21.29,31.3,38.31,41.52,44.63,46.13,44.04,44.69,46.61,49.01,48.88,50.33,50.23,50.23,50.62,51.22,51.18,50.81,50.81,50.81,50.81
VEN,"Venezuela, RB",YALE.EPI.COE,Environmental Performance Index: CO exposure,-,-,-,-,55.85,55.85,55.85,55.85,55.85,55.85,55.85,55.85,55.85,61.53,57.35,62.18,59.83,63.71,65.58,55.29,63.47,62.5,60.26,63.65,62.5,57.3,58.93,61.56,58.2,58.2,58.2,58.2
VEN,"Venezuela, RB",YALE.EPI.ECO,Environmental Performance Index: Ecosystem Vitality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
VEN,"Venezuela, RB",YALE.EPI.ECS,Environmental Performance Index: Ecosystem Services,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6
VEN,"Venezuela, RB",YALE.EPI.EPI,Environmental Performance Index,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4
VEN,"Venezuela, RB",YALE.EPI.FGA,Environmental Performance Index: Adjusted emissions growth rate for F-gases,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,88.42,71.1,55.58,50.67,45.9,47.47,56.27,67.35,70.15,76.15,78.76,79.49,77.73,74.5,74.5,74.5,74.5
VEN,"Venezuela, RB",YALE.EPI.FSH,Environmental Performance Index: Fisheries,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7
VEN,"Venezuela, RB",YALE.EPI.FSS,Environmental Performance Index: Fish Stock Status,-,-,-,-,65.57,53.79,47.33,41.13,38.54,36.7,37.52,36.96,40.04,34.75,27.03,14.43,9.44,9.68,6.62,5.19,2.22,4.39,3.37,3.02,10.41,18.52,31.3,35.17,35.17,35.17,35.17,35.17
VEN,"Venezuela, RB",YALE.EPI.FTD,Environmental Performance Index: Fish caught by trawling,-,-,-,-,14.65,15.37,14.04,14.31,14.93,15.27,16.39,17.08,18.53,19.7,17.43,17,19.8,20.18,32.87,44.16,32.21,33.09,27.77,25.18,32.65,33.07,32.85,33.06,33.06,33.06,33.06,33.06
VEN,"Venezuela, RB",YALE.EPI.GHN,Environmental Performance Index: Projected GHG Emissions in 2050,-,-,-,-,8.15,8.15,8.15,8.15,8.15,8.44,7.58,7.4,7.69,10.76,12.46,15.76,21.95,20.19,18.82,18.4,19.29,13.9,12.03,12.34,13.93,16.51,20.39,21.74,22.27,22.27,22.27,22.27
VEN,"Venezuela, RB",YALE.EPI.GHP,Environmental Performance Index: Greenhouse gas emissions per capita,-,-,-,-,28.6,30.18,28.45,23.19,23.31,27.05,24.81,23.59,24.34,29.39,28.65,28.96,31.23,29.32,29.55,28.49,31.14,27.75,29.35,29.82,32,33.48,36.33,38.54,40.27,40.27,40.27,40.27
VEN,"Venezuela, RB",YALE.EPI.GIB,Environmental Performance Index: Greenhouse gas intensity growth rate,-,-,-,-,4.18,4.18,4.18,4.18,4.18,0,0,0,0,0,12.42,37.64,69.96,85.63,88.33,91.33,94.7,79.36,55.1,43.41,32.86,18.01,10.37,0,0,0,0,0
VEN,"Venezuela, RB",YALE.EPI.GRL,Environmental Performance Index: Grassland loss,-,-,-,-,63.62,63.62,63.62,62.4,52.42,45.8,45.09,45.28,45.5,46.99,54.65,52.86,52.11,52.11,57.61,57.82,61.6,59.95,59.95,53.17,52.48,52.2,51.1,47.04,47.99,48.21,48.21,48.21
VEN,"Venezuela, RB",YALE.EPI.H2O,Environmental Performance Index: Sanitation & Drinking Water,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8
VEN,"Venezuela, RB",YALE.EPI.HAD,Environmental Performance Index: Household solid fuels,-,-,-,-,52.89,53.92,55.05,55.61,56.36,57.14,57.6,58.09,58.36,59.74,60.6,61.39,62.51,63.82,65.47,67.28,68.43,69.4,70.61,71.54,72.45,72.96,73.44,74.08,74.44,74.44,74.44,74.44
VEN,"Venezuela, RB",YALE.EPI.HLT,Environmental Performance Index: Environmental Health,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9
VEN,"Venezuela, RB",YALE.EPI.HMT,Environmental Performance Index: Heavy Metals,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
VEN,"Venezuela, RB",YALE.EPI.LCB,Environmental Performance Index: Growth rate in carbon dioxide emissions from land cover,-,-,-,-,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,58.2,57.74,64.36,62.71,70.95,60.01,51.19,51.19,51.19,51.19,51.19,51.19
VEN,"Venezuela, RB",YALE.EPI.MPA,Environmental Performance Index: Marine protected areas,-,-,-,-,10.92,10.92,10.92,10.92,10.92,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38
VEN,"Venezuela, RB",YALE.EPI.MSW,Environmental Performance Index: Controlled solid waste,-,-,-,-,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
VEN,"Venezuela, RB",YALE.EPI.NDA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxide,-,-,-,-,71.41,71.41,71.41,71.41,71.41,67.95,59.76,54.39,49.41,45.28,38.4,39.52,40.44,39.55,45.07,54.75,63.99,66.03,66.43,67.8,68.23,72.89,75.76,75.43,72.87,72.87,72.87,72.87
VEN,"Venezuela, RB",YALE.EPI.NOE,Environmental Performance Index: NOx exposure,-,-,-,-,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,28.5,26.43,28.65,28.67,29.61,30.5,27.12,28.79,29.02,30,31.51,32.16,29.07,29.43,31.92,30.53,30.53,30.53,30.53
VEN,"Venezuela, RB",YALE.EPI.NXA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxides,-,-,-,-,52.86,52.86,52.86,52.86,52.86,54.88,53.81,56.2,57.68,57.85,55.5,54.52,55.58,50.3,48.13,45.34,45.42,41.49,46.98,49.96,56.93,69.89,72.49,72.21,72.33,72.33,72.33,72.33
VEN,"Venezuela, RB",YALE.EPI.OCP,Environmental Performance Index: Ocean Plastics,-,-,-,-,18.33,18.11,17.9,17.69,17.48,17.27,17.14,17.02,16.89,16.77,16.64,16.58,16.51,16.44,16.37,16.31,14.96,13.61,12.26,10.91,9.57,10.44,11.32,12.2,13.07,13.95,13.95,13.95
VEN,"Venezuela, RB",YALE.EPI.OZD,Environmental Performance Index: Ozone exposure,-,-,-,-,54.35,54.78,56.23,54.74,54.58,57.65,53.63,52.27,50.85,59.16,65.37,64.44,64.35,63.58,66.6,67.01,63.99,59.25,60.06,61.62,64.07,63.99,67.73,60.81,59.17,59.17,59.17,59.17
VEN,"Venezuela, RB",YALE.EPI.PAR,Environmental Performance Index: Protected Areas Representativeness Index,-,-,-,-,54.16,54.16,54.16,54.16,54.16,54.16,55.25,56.34,57.43,58.52,59.6,62.02,64.44,66.86,69.27,71.69,71.69,72.79,72.79,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95
